,spot,pos_summary
1081,大正池,"1. 景色
・池とその池に映ったのとの対照的な景色が最高
・快晴の日はアルプスの山々の景色が抜群
・雄大な山々が素晴らしい景色を提供する

2. アクティビティ
・貸しボートが利用できる
・手漕ぎボートに乗れる
・ハイカーやボートが楽しめます

3. 季節ごとの特徴
・春夏秋冬の季節によって異なる美しい姿を見ることができる
・早朝の大正池はすてきで、冬の大正池は真っ白な雪の中で静寂に包まれている

4. 散策コース
・河童橋から1時間、田代橋から30分くらいの散策路が楽しめます
・河童橋までの遊歩道は景色がいいところがあり、リフレッシュできる

5. 観察
・珍しい鳥を見ることができる

6. ホテル
・大正池ホテルから夕方から夜や早朝の景色を撮ることができます

7. 清潔さ
・水が綺麗で、マイナスイオンを浴びることができリフレッシュになります"
1082,岐阜城天守閣,"1. ロープウェー
   ・夜間特別運賃で割引がある
   ・季節ごとに楽しめる景色が多彩
   ・岐阜城からの眺めが素晴らしい

2. 岐阜城天守閣
   ・櫓ふうの小さな資料館があり、百名城スタンプはここでしか押せない
   ・天守閣の最上階からの見晴らしは抜群で、他のお城ではなかなかない視点
   ・織田信長、斉藤道三などの歴史的要素がある

3. リス村
   ・リスたちと遊ぶことができる
   ・リス園で餌やりができる
   ・子供連れに人気がある

4. 入場料とコストパフォーマンス
   ・入場料が安く、行く価値がある
   ・70歳以上は無料
   ・家族や歴史ファンにおすすめ"
1083,百合ヶ浜,"1. 自然の美しさ
・青い海が感動的で美しい
・与論島で捕れる魚は新鮮で美味しい
・透明度の高い海
2. 観光スポット
・百合ケ浜はオススメ
・奇跡の絶景
3. 自然の癒し
・癒される自然の音"
1084,千畳敷（和歌山県白浜町）,"1. 自然の美
・壮大な景色を眺めながら散策ができる
・自然の神秘に感動することができる
・夕陽や星空を楽しむことができる

2. アクセスと設備
・無料で利用できる駐車場が広く便利
・清潔で快適なトイレが完備
・無料で見られる展望台や岩場での遊びが楽しめる

3. 飲食
・モーニングやマグロカツ定食など美味しい食事が楽しめる
・お土産店で地域の名産品を購入できる
・リーズナブルで美味しいレストランがある

4. 季節ごとの特徴
・夏は海で楽しむことができる
・秋には夕陽や星空が美しい
・冬でも干潮時に広々とした景色が楽しめる

5. 体験とアクティビティ
・三段壁や海の展望を楽しむことができる
・岩場で遊ぶことで自然の力を感じる
・海岸散策や洞窟探検など楽しいアクティビティが楽しめる"
1085,昼神温泉郷,"1. 温泉施設
  ・お肌がつるつるになり、ポカポカになる
  ・新しい温泉地で、様々なナイトツアーがある
  ・温泉の質が良く、ツルツルした泉質で化粧水がいらないくらい

2. 子供向け施設
  ・ウォータースライダーのある宿で子供らが楽しむことができる

3. 飲食施設
  ・おやき屋や蕎麦屋といった食事処がある

4. 自然と観光
  ・朝市があり、お散歩も楽しめます
  ・周囲に観光地があり、娯楽旅行にぴったり
  ・花桃の時期には見事な眺めが楽しめます

5. 温泉の特徴
  ・アルカリ性の温泉でしっとりとたいへん良い
  ・肌にいい温泉で、緑の森林浴や朝市、足湯が楽しめます
  ・柔らかく美人の湯と有名な昼神の湯や、渓流釣りの帰りに利用できるホテルがある

6. リフレッシュ施設
  ・お肌にやさしい温泉でリフレッシュできる
  ・川があり、心が安らぎる

7. 宿の雰囲気
  ・旅館が立ち並び、ゆったりした雰囲気
  ・周辺に何も無く、のんびり温泉を満喫できる"
1086,お釜（噴火口）,"1. 景色
・お釜の色がエメラルドグリーン
・高原の空気が澄んでいて気持ちいい
・展望台からの景色が絶景

2. サービス
・売店やトイレ、休憩所も整備されている
・お土産やさんもある
・レストハウスのさくらんぼアイスが美味しい

3. アクティビティ
・リフトが意外と楽しめます
・リフトに乗ってお釜に行ける
・北側からお釜を見下ろすコースの散策がお薦め

4. 季節ごとのイベントや特徴
・涼しくて最高
・高所恐怖症の私でも大丈夫でした
・雲海が見られて感動する

5. 飲食
・甘酒と玉こんにゃくが美味しい
・レストハウスのさくらんぼアイスが美味しい
"
1087,リナワールド,"1. アトラクション
・ジェットコースターは小学生にも快走できる
・ミラーハウスや鏡の迷路などの感覚で楽しめる
・激混みではないのでアトラクションに続けて乗れる

2. プール
・リナビーチ（屋外プール）もオープンしており、幼児用プールやウォータースライダーが楽しめます
・フリーパスでプールにも遊具も使えて、孫割りプランが格安
・プールが併設されている

3. 飲食
・軽食で販売されているチュロスと棒ドーナツがおいしい
・好きな果物を使ってオーダーするソフトクリームがある
・手作りのキーホルダーなども出来てオススメ

4. サービス
・オリジナルのキャラクターが園内を歩いていて、小さい子達が取り囲んでいる
・暑い中でもイベントホール（屋内）の無料休憩室があり、助かります
・山形県在住の親子にとってお得なフリーパスがある"
1088,銀山温泉,"1. 雰囲気
・レトロな雰囲気が漂う温泉街
・幻想的な雰囲気があり、写真を撮るのに最適
・温泉街自体は今風な感じがあり、若者向け
2. 施設
・足湯やお風呂が利用できる
・日帰り温泉や貸切風呂、足湯があり、十分に楽しめる
・共同浴場や足湯があり、銀山の湯を満喫できる
3. 飲食
・豆腐屋さんで豆腐を買うことができ、足湯に浸かりながら楽しむことができる
・カレーパンやカレーライスがおすすめ
・地元の食材を使った食事がおいしい"
1089,円山原始林,"1. 自然環境
・原生林が素晴らしい
・苔が繁っている
・マイナスイオン効果絶大

2. アクセシビリティ
・気軽に一周できる
・30分もあれば登れる
・運動靴で登れる

3. 動物との触れ合い
・エゾリスに会える確率が高い
・エサ場があり、小動物に会える
・幼稚園くらいの子供も連れて来られる

4. 景色
・頂上からの見晴らしが良い"
1090,東京都美術館,"1. 美術館
・展覧会もよいものが多く、毎回大規模な企画展がある
・カフェやレストランがあり、ゆっくり休むことができる
・都民に愛されている美術館

2. アート体験
・アートラウンジがあり、落ち着いた雰囲気で美術鑑賞後に憩うことができる
・様々な展示があり、目的の展覧会以外の展示を見ることも楽しい
・ミュージアムショップがあり、楽しい

3. アートグッズ
・アートに関連したおもしろグッズが揃っており、購入が楽しい
"
